ID_Uzorka;GPS_LAT;GPS_LONG
1151;18,471119;77,378916
1152;18,469853;77,383623
1153;18,485976;77,367074
1154;18,491021;77,385439
1155;18,480101;77,388217
1156;18,485391;77,39739
1157;18,472607;77,379247
1158;18,471267;77,398743
1159;18,496676;77,394895
1160;18,481223;77,395288
1161;18,482293;77,390573
1162;18,487737;77,391887
1163;18,466113;77,407962
1164;18,491909;77,401857
1165;18,482718;77,38118
1166;18,48185;77,377825
1167;18,481541;77,385082
1168;18,483291;77,393289
1169;18,492733;77,389208
1170;18,483414;77,406191
1171;18,449519;77,378286
1172;18,478673;77,363293
1173;18,481727;77,391793
1174;18,481663;77,407691
1175;18,46737;77,384534
1176;18,489767;77,3945
1177;18,473311;77,38954
1178;18,466648;77,3969
1179;18,482891;77,397929
1180;18,475959;77,402857
1181;18,484491;77,385074
1182;18,478939;77,399787
1183;18,479905;77,394502
1184;18,489103;77,386414
1185;18,483155;77,387348
1186;18,476612;77,38301
1187;18,49159;77,41586
1188;18,491695;77,402049
1189;18,499737;77,403622
1190;18,481405;77,391567
1191;18,485753;77,400922
1192;18,48433;77,391113
1193;18,470778;77,39285
1194;18,473593;77,396263
1195;18,483812;77,395926
1196;18,478229;77,379601
1197;18,48606;77,374908
1198;18,47046;77,399345
1199;18,471404;77,390162
1200;18,47004;77,39294
1201;18,47162;77,389263
1202;18,467518;77,372189
1203;18,482183;77,410429
1204;18,477267;77,371
1205;18,497546;77,387357
1206;18,468868;77,381148
1207;18,466505;77,40445
1208;18,478426;77,392558
1209;18,470559;77,37924
1210;18,47056;77,402702
1211;18,470108;77,404598
1212;18,473055;77,381679
1213;18,481815;77,383328
1214;18,452449;77,38687
1215;18,477449;77,400856
1216;18,471684;77,37645
1217;18,483217;77,380469
1218;18,489008;77,398803
1219;18,486401;77,370012
1220;18,472645;77,392139
1221;18,492051;77,390563
1222;18,470683;77,386019
1223;18,482976;77,395085
1224;18,490756;77,389074
1225;18,492687;77,390337
1226;18,480205;77,392221
1227;18,488256;77,392949
1228;18,463023;77,402202
1229;18,467746;77,395538
1230;18,479891;77,383224
1231;18,484431;77,395082
1232;18,475796;77,383069
1233;18,480207;77,402398
1234;18,471284;77,393999
1235;18,477367;77,36577
1236;18,474217;77,399097
1237;18,490381;77,390369
1238;18,478439;77,38959
1239;18,493853;77,384729
1240;18,475514;77,393607
1241;18,502373;77,404479
1242;18,465726;77,386914
1243;18,47624;77,375853
1244;18,481946;77,383757
1245;18,48285;77,401902
1246;18,477436;77,383933
1247;18,496137;77,38052
1248;18,488117;77,399033
1249;18,481527;77,39519
1250;18,4861;77,40617
1251;18,477391;77,383603
1252;18,49311;77,368433
1253;18,501454;77,39165
1254;18,469231;77,387159
1255;18,480389;77,380677
1256;18,471191;77,391432
1257;18,498685;77,394803
1258;18,472643;77,394417
1259;18,473829;77,390668
1260;18,471427;77,401594
1261;18,477495;77,382221
1262;18,490617;77,39051
1263;18,498031;77,375233
1264;18,490083;77,384589
1265;18,478377;77,380673
1266;18,491483;77,405266
1267;18,464608;77,411412
1268;18,470337;77,381197
1269;18,484383;77,392241
1270;18,472107;77,388711
1271;18,486979;77,387431
1272;18,500239;77,378674
1273;18,475258;77,399624
1274;18,468924;77,374743
1275;18,492742;77,385839
1276;18,478475;77,373241
1277;18,496149;77,392671
1278;18,480448;77,379667
1279;18,496326;77,386979
1280;18,490901;77,380227
1281;18,450948;77,403757
1282;18,467346;77,395938
1283;18,494087;77,398876
1284;18,486983;77,39227
1285;18,470766;77,374436
1286;18,479961;77,38598
1287;18,485136;77,378144
1288;18,473205;77,392749
1289;18,497409;77,398399
1290;18,489581;77,403397
1291;18,478124;77,372949
1292;18,497443;77,39196
1293;18,489212;77,386435
1294;18,474368;77,393618
1295;18,487089;77,403164
1296;18,491497;77,40166
1297;18,482368;77,378793
1298;18,49291;77,371535
1299;18,475725;77,360385
1300;18,495646;77,383035
1301;18,48004;77,382105
1302;18,467828;77,376948
1303;18,474521;77,388145
1304;18,47837;77,405779
1305;18,480542;77,380809
1306;18,468689;77,374554
1307;18,477809;77,391826
1308;18,47457;77,394126
1309;18,46513;77,377106
1310;18,471878;77,384588
1311;18,484526;77,397474
1312;18,479879;77,387345
1313;18,477135;77,397987
1314;18,488218;77,405705
1315;18,489007;77,382222
1316;18,476278;77,387477
1317;18,476839;77,384121
1318;18,47387;77,407441
1319;18,465933;77,388825
1320;18,486376;77,393702
1321;18,476636;77,386056
1322;18,478509;77,388963
1323;18,470438;77,393925
1324;18,477355;77,39994
1325;18,470191;77,379316
1326;18,485653;77,38596
1327;18,48663;77,370061
1328;18,467069;77,387843
1329;18,486292;77,406345
1330;18,477571;77,396402
1331;18,474667;77,38272
1332;18,48261;77,404059
1333;18,47694;77,387664
1334;18,488156;77,391517
1335;18,466252;77,382616
1336;18,47414;77,410762
1337;18,492943;77,391117
1338;18,474959;77,38898
1339;18,506636;77,375987
1340;18,473693;77,40511
1341;18,471316;77,395321
1342;18,48156;77,385659
1343;18,466959;77,405199
1344;18,474273;77,405521
1345;18,486986;77,392436
1346;18,492146;77,387438
1347;18,479677;77,401636
1348;18,488766;77,361879
1349;18,473637;77,399756
1350;18,495362;77,412091
1351;18,473096;77,402344
1352;18,495103;77,386232
1353;18,485814;77,39219
1354;18,479506;77,396226
1355;18,493209;77,387165
1356;18,477185;77,41059
1357;18,478402;77,385267
1358;18,497595;77,398029
1359;18,48138;77,390575
1360;18,478964;77,398201
1361;18,492584;77,400889
1362;18,468024;77,387484
1363;18,487411;77,395062
1364;18,487265;77,373532
1365;18,48601;77,398812
1366;18,468829;77,392269
1367;18,493245;77,389856
1368;18,48459;77,388954
1369;18,466359;77,3733
1370;18,479772;77,391486
1371;18,472742;77,385153
1372;18,481396;77,406275
1373;18,491601;77,382952
1374;18,483149;77,367029
1375;18,487442;77,399835
1376;18,476296;77,384706
1377;18,472878;77,379622
1378;18,479042;77,406497
1379;18,487756;77,382127
1380;18,502869;77,370886
1381;18,482029;77,394434
1382;18,477146;77,377947
1383;18,481599;77,373431
1384;18,474552;77,383254
1385;18,485787;77,387596
1386;18,493595;77,391587
1387;18,486288;77,393956
1388;18,504565;77,384322
1389;18,471158;77,3864
1390;18,492449;77,387693
1391;18,485153;77,391832
1392;18,462313;77,391701
1393;18,492182;77,399148
1394;18,47182;77,368828
1395;18,467792;77,388093
1396;18,480219;77,38869
1397;18,489811;77,399238
1398;18,488239;77,386018
1399;18,48001;77,407373
1400;18,475729;77,396783
1401;18,477725;77,411757
1402;18,458261;77,3914
1403;18,479895;77,373067
1404;18,475047;77,38424
1405;18,480086;77,38253
1406;18,466747;77,39015
1407;18,492377;77,389959
1408;18,457006;77,37669
1409;18,4856;77,383181
1410;18,480379;77,382324
1411;18,484915;77,41293
1412;18,47645;77,389874
1413;18,476479;77,397281
1414;18,466352;77,40356
1415;18,469591;77,391754
1416;18,485031;77,393315
1417;18,487312;77,384807
1418;18,467355;77,396827
1419;18,484577;77,374355
1420;18,457301;77,387375
1421;18,471949;77,404337
1422;18,482664;77,377325
1423;18,48703;77,369287
1424;18,476878;77,390754
1425;18,459134;77,395325
1426;18,48564;77,388648
1427;18,484884;77,374273
1428;18,46958;77,390658
1429;18,485524;77,372598
1430;18,482111;77,398567
1431;18,474419;77,380086
1432;18,493413;77,416008
1433;18,476181;77,394192
1434;18,476976;77,388034
1435;18,489304;77,387777
1436;18,486899;77,386147
1437;18,482589;77,395664
1438;18,496835;77,377277
1439;18,487759;77,390566
1440;18,476888;77,409445
1441;18,481146;77,396921
1442;18,471413;77,397939
1443;18,482882;77,382082
1444;18,493751;77,405217
1445;18,477591;77,404904
1446;18,478088;77,389903
1447;18,477224;77,386337
1448;18,483878;77,383377
1449;18,482378;77,400972
1450;18,483842;77,405117
1451;18,479051;77,384026
1452;18,482418;77,395846
1453;18,473061;77,373124
1454;18,475621;77,400972
1455;18,481798;77,383597
1456;18,47494;77,407439
1457;18,474703;77,380751
1458;18,478869;77,407372
1459;18,472775;77,384863
1460;18,474412;77,411332
1461;18,453976;77,403509
1462;18,481318;77,382638
1463;18,467089;77,389618
1464;18,488482;77,382278
1465;18,465256;77,398842
1466;18,474142;77,391682
1467;18,467463;77,390909
1468;18,475086;77,394419
1469;18,487244;77,372858
1470;18,473404;77,386744
1471;18,498219;77,388442
1472;18,479521;77,39619
1473;18,468826;77,389298
1474;18,498337;77,405658
1475;18,490393;77,388318
1476;18,462875;77,377816
1477;18,490488;77,391105
1478;18,495329;77,378043
1479;18,478805;77,39199
1480;18,483645;77,391982
1481;18,478531;77,383148
1482;18,484474;77,401729
1483;18,486782;77,383908
1484;18,479097;77,401059
1485;18,488951;77,388054
1486;18,488385;77,372417
1487;18,474657;77,404353
1488;18,475655;77,395258
1489;18,496939;77,391093
1490;18,469594;77,391505
1491;18,479053;77,393399
1492;18,467446;77,394081
1493;18,502996;77,394773
1494;18,467023;77,369592
1495;18,492397;77,379474
1496;18,482729;77,393538
1497;18,491882;77,393995
1498;18,493997;77,386424
1499;18,480014;77,399353
1500;18,471819;77,371432
1501;18,478114;77,390838
1502;18,477555;77,385609
1503;18,468663;77,387223
1504;18,480358;77,389929
1505;18,480292;77,399946
1506;18,473976;77,389641
1507;18,478665;77,379148
1508;18,480792;77,39985
1509;18,473308;77,379757
1510;18,475782;77,3868
1511;18,489949;77,399403
1512;18,467672;77,391018
1513;18,48797;77,386052
1514;18,46424;77,388859
1515;18,468061;77,419379
1516;18,461153;77,383874
1517;18,484779;77,409482
1518;18,461763;77,384108
1519;18,463104;77,38516
1520;18,480126;77,379962
1521;18,489816;77,414105
1522;18,486605;77,385147
1523;18,475114;77,385733
1524;18,491059;77,395361
1525;18,473295;77,38225
1526;18,502229;77,390724
1527;18,49624;77,38566
1528;18,480337;77,400437
1529;18,488099;77,391837
1530;18,48922;77,379562
1531;18,474327;77,401821
1532;18,485496;77,386553
1533;18,475009;77,40346
1534;18,488176;77,396574
1535;18,478521;77,381503
1536;18,479672;77,397101
1537;18,505545;77,387503
1538;18,48089;77,394114
1539;18,467972;77,396871
1540;18,466281;77,391769
1541;18,491238;77,387946
1542;18,492923;77,375888
1543;18,478145;77,407111
1544;18,476772;77,381036
1545;18,481076;77,363058
1546;18,48012;77,392304
1547;18,481841;77,3911
1548;18,494259;77,377401
1549;18,481312;77,376956
1550;18,4831;77,392065
1551;18,489829;77,379382
1552;18,477079;77,395597
1553;18,488889;77,405559
1554;18,487376;77,381404
1555;18,480613;77,391588
1556;18,461407;77,386883
1557;18,474706;77,381223
1558;18,486495;77,390466
1559;18,482576;77,398389
1560;18,470739;77,393152
1561;18,486592;77,369449
1562;18,47967;77,383516
1563;18,491446;77,396575
1564;18,47648;77,388042
1565;18,473863;77,390357
1566;18,490564;77,379818
1567;18,482359;77,383619
1568;18,4771;77,395564
1569;18,47894;77,387468
1570;18,472802;77,407778
1571;18,483466;77,400898
1572;18,463282;77,378871
1573;18,46959;77,397272
1574;18,461574;77,40159
1575;18,468511;77,394939
1576;18,477411;77,383566
1577;18,485175;77,400817
1578;18,46123;77,38634
1579;18,466958;77,398637
1580;18,471281;77,396442
1581;18,482139;77,396635
1582;18,471399;77,380205
1583;18,482956;77,395317
1584;18,471966;77,383405
1585;18,491689;77,392684
1586;18,485036;77,384251
1587;18,483119;77,381977
1588;18,46901;77,387974
1589;18,490542;77,383401
1590;18,479889;77,388998
1591;18,482235;77,394311
1592;18,4865;77,399041
1593;18,476618;77,389485
1594;18,46953;77,401581
1595;18,491147;77,377783
1596;18,48833;77,396186
1597;18,479266;77,392075
1598;18,480319;77,388187
1599;18,47333;77,396972
1600;18,463582;77,384054
1601;18,468578;77,389645
1602;18,463159;77,405877
1603;18,496127;77,388159
1604;18,495761;77,374398
1605;18,508796;77,391849
1606;18,479769;77,390415
1607;18,510167;77,389755
1608;18,484432;77,417904
1609;18,472822;77,393114
1610;18,465657;77,373045
1611;18,48236;77,370396
1612;18,472251;77,389573
1613;18,488316;77,38666
1614;18,47023;77,392287
1615;18,475043;77,390641
1616;18,48715;77,38231
1617;18,488731;77,408449
1618;18,488751;77,385126
1619;18,471417;77,389598
1620;18,486939;77,400701
1621;18,471993;77,397609
1622;18,468864;77,39123
1623;18,484047;77,389677
1624;18,490997;77,383507
1625;18,46426;77,400997
1626;18,496556;77,406819
1627;18,491395;77,399093
1628;18,49534;77,402338
1629;18,479154;77,404122
1630;18,465276;77,392206
1631;18,500743;77,384736
1632;18,469206;77,384502
1633;18,504919;77,396766
1634;18,489135;77,393572
1635;18,48674;77,39905
1636;18,476825;77,398589
1637;18,468549;77,382903
1638;18,457836;77,397799
1639;18,487031;77,39317
1640;18,462069;77,382011
1641;18,480099;77,397537
1642;18,460137;77,392131
1643;18,483967;77,399377
1644;18,462643;77,395765
1645;18,490583;77,399302
1646;18,477069;77,415006
1647;18,461603;77,404
1648;18,486873;77,385202
1649;18,474746;77,379922
1650;18,484647;77,383431
1651;18,486913;77,416507
1652;18,482034;77,411056
1653;18,492105;77,407703
1654;18,489814;77,383199
1655;18,478951;77,394707
1656;18,471578;77,391069
1657;18,473003;77,387524
1658;18,47192;77,389328
1659;18,500079;77,366479
1660;18,493911;77,395109
1661;18,485419;77,398708
1662;18,482651;77,381744
1663;18,476043;77,40692
1664;18,474399;77,397648
1665;18,484514;77,383164
1666;18,479465;77,391887
1667;18,487815;77,390041
1668;18,490264;77,395265
1669;18,476798;77,408055
1670;18,477584;77,385471
1671;18,49523;77,39534
1672;18,475025;77,393361
1673;18,472119;77,393625
1674;18,478403;77,377418
1675;18,466379;77,391898
1676;18,480664;77,383539
1677;18,474861;77,388768
1678;18,471739;77,391939
1679;18,4795;77,388805
1680;18,475513;77,395766
1681;18,486549;77,384546
1682;18,484336;77,408248
1683;18,47926;77,403844
1684;18,477381;77,378906
1685;18,474752;77,366066
1686;18,489673;77,409859
1687;18,481774;77,387687
1688;18,466658;77,393893
1689;18,471521;77,378229
1690;18,493072;77,380718
1691;18,506582;77,373578
1692;18,479987;77,387862
1693;18,480664;77,395292
1694;18,47098;77,386923
1695;18,489235;77,404137
1696;18,482855;77,392981
1697;18,479169;77,395772
1698;18,465757;77,411961
1699;18,483641;77,413517
1700;18,474625;77,383905
1701;18,47557;77,374464
1702;18,481872;77,373809
1703;18,488028;77,401597
1704;18,47526;77,374061
1705;18,465483;77,380217
1706;18,474772;77,394047
1707;18,488841;77,394341
1708;18,489929;77,386089
1709;18,480406;77,395905
1710;18,478126;77,383546
1711;18,480761;77,383082
1712;18,490547;77,400431
1713;18,501975;77,410867
1714;18,482037;77,397282
1715;18,47445;77,39821
1716;18,475637;77,388915
1717;18,489529;77,401585
1718;18,453643;77,392702
1719;18,467796;77,380206
1720;18,495766;77,388772
1721;18,469256;77,407409
1722;18,489584;77,381755
1723;18,47479;77,392557
1724;18,473777;77,387059
1725;18,481234;77,39326
1726;18,481601;77,378363
1727;18,481028;77,388679
1728;18,491809;77,376194
1729;18,482272;77,389804
1730;18,478962;77,37289
1731;18,494115;77,382796
1732;18,489289;77,410312
1733;18,483274;77,389983
1734;18,500011;77,393395
1735;18,490828;77,391003
1736;18,466792;77,394139
1737;18,473681;77,385805
1738;18,474137;77,412757
1739;18,477877;77,396291
1740;18,472365;77,381086
1741;18,477487;77,394499
1742;18,476223;77,385708
1743;18,468745;77,38401
1744;18,492166;77,395595
1745;18,487048;77,385405
1746;18,480856;77,389769
1747;18,480092;77,390982
1748;18,488501;77,388279
1749;18,47848;77,396405
1750;18,480776;77,388729
1751;18,498169;77,40041
1752;18,484134;77,38933
1753;18,474482;77,39658
1754;18,469191;77,384846
1755;18,46757;77,389389
1756;18,489766;77,377157
1757;18,487024;77,396468
1758;18,461775;77,396792
1759;18,480787;77,382729
1760;18,475092;77,393631
1761;18,460085;77,367526
1762;18,487035;77,389299
1763;18,471975;77,367917
1764;18,477701;77,378635
1765;18,483374;77,387746
1766;18,464693;77,393787
1767;18,474303;77,38153
1768;18,494279;77,386262
1769;18,497845;77,377334
1770;18,47199;77,390161
1771;18,485308;77,40334
1772;18,461676;77,367118
1773;18,477704;77,397712
1774;18,489456;77,388697
1775;18,510659;77,372159
1776;18,484491;77,384928
1777;18,488279;77,384685
1778;18,470161;77,412424
1779;18,478859;77,387068
1780;18,469396;77,394711
1781;18,472107;77,391031
1782;18,473903;77,375908
1783;18,498188;77,398312
1784;18,479459;77,390904
1785;18,465086;77,371176
1786;18,48548;77,384308
1787;18,483835;77,360016
1788;18,462849;77,389857
1789;18,486328;77,369603
1790;18,502393;77,393108
1791;18,469458;77,386895
1792;18,481406;77,395681
1793;18,483636;77,395746
1794;18,4694;77,370304
1795;18,493755;77,388898
1796;18,470879;77,393897
1797;18,452701;77,402137
1798;18,458697;77,395569
1799;18,472206;77,400764
1800;18,50927;77,374772
1801;18,470698;77,389175
1802;18,488205;77,398549
1803;18,478299;77,384293
1804;18,49118;77,392786
1805;18,458637;77,402974
1806;18,474882;77,390568
1807;18,483857;77,411044
1808;18,485301;77,368433
1809;18,47905;77,409336
1810;18,471859;77,398841
1811;18,479159;77,388768
1812;18,487535;77,401702
1813;18,473647;77,389387
1814;18,480662;77,398499
1815;18,485683;77,36647
1816;18,471606;77,3733
1817;18,463878;77,377346
1818;18,481135;77,387479
1819;18,461578;77,380029
1820;18,477926;77,385009
1821;18,471811;77,387529
1822;18,47915;77,38044
1823;18,48796;77,382626
1824;18,479246;77,399731
1825;18,474921;77,388295
1826;18,486969;77,376946
1827;18,464862;77,397795
1828;18,49825;77,402702
1829;18,485401;77,38463
1830;18,484781;77,389266
1831;18,465695;77,405525
1832;18,477571;77,3693
1833;18,471095;77,385772
1834;18,474621;77,400765
1835;18,493032;77,399556
1836;18,475785;77,399708
1837;18,481947;77,395754
1838;18,478481;77,400357
1839;18,480783;77,397124
1840;18,476003;77,402157
1841;18,485545;77,387589
1842;18,469102;77,397205
1843;18,474784;77,392698
1844;18,459091;77,382765
1845;18,493806;77,402771
1846;18,491651;77,395012
1847;18,485659;77,393447
1848;18,485534;77,392354
1849;18,488162;77,377708
1850;18,481746;77,385842
1851;18,46888;77,39552
1852;18,488802;77,402774
1853;18,486328;77,385137
1854;18,495905;77,394905
1855;18,462042;77,39578
1856;18,48704;77,394537
1857;18,481659;77,376467
1858;18,478865;77,387934
1859;18,477079;77,370083
1860;18,452892;77,366686
1861;18,479651;77,380574
1862;18,470169;77,387184
1863;18,47293;77,396449
1864;18,500476;77,379556
1865;18,497607;77,406439
1866;18,48556;77,37379
1867;18,472981;77,372184
1868;18,470232;77,412083
1869;18,483213;77,399763
1870;18,485958;77,401272
1871;18,484695;77,370729
1872;18,494956;77,394391
1873;18,476858;77,386534
1874;18,485984;77,393188
1875;18,486484;77,400435
1876;18,48032;77,406852
1877;18,486394;77,403432
1878;18,482346;77,38357
1879;18,481031;77,388372
1880;18,470782;77,383571
1881;18,481003;77,394628
1882;18,485747;77,384643
1883;18,48161;77,387295
1884;18,477561;77,394816
1885;18,477042;77,3907
1886;18,466162;77,396966
1887;18,482811;77,388656
1888;18,483966;77,394466
1889;18,490189;77,389796
1890;18,48852;77,384684
1891;18,474594;77,388599
1892;18,47766;77,38671
1893;18,489546;77,409216
1894;18,479992;77,380818
1895;18,461142;77,390162
1896;18,471919;77,367747
1897;18,492035;77,387134
1898;18,478508;77,391834
1899;18,484764;77,393246
1900;18,474885;77,38018
1901;18,467163;77,386924
1902;18,476322;77,393604
1903;18,477322;77,397681
1904;18,474574;77,385084
1905;18,495753;77,405887
1906;18,466259;77,397577
1907;18,476552;77,370948
1908;18,466909;77,38979
1909;18,485694;77,382716
1910;18,496047;77,381682
1911;18,474325;77,37439
1912;18,476935;77,383616
1913;18,477204;77,390456
1914;18,472967;77,388845
1915;18,482946;77,380975
1916;18,48481;77,38679
1917;18,506126;77,383167
1918;18,476505;77,411317
1919;18,466716;77,39584
1920;18,4864;77,37637
1921;18,487299;77,412258
1922;18,482238;77,402271
1923;18,477855;77,402393
1924;18,491916;77,391954
1925;18,500467;77,378782
1926;18,474452;77,385364
1927;18,512601;77,374145
1928;18,48787;77,39832
1929;18,490622;77,385793
1930;18,477742;77,388195
1931;18,472635;77,385677
1932;18,486291;77,382097
1933;18,486344;77,396772
1934;18,474176;77,383493
1935;18,47561;77,380371
1936;18,471193;77,377
1937;18,478833;77,396302
1938;18,478859;77,385891
1939;18,478086;77,379564
1940;18,478956;77,388263
1941;18,476392;77,399516
1942;18,49393;77,376953
1943;18,482486;77,375586
1944;18,492676;77,39153
1945;18,48137;77,367753
1946;18,481362;77,407132
1947;18,460537;77,375129
1948;18,476159;77,392658
1949;18,46175;77,408969
1950;18,478666;77,396207
1951;18,48132;77,388572
1952;18,483818;77,371288
1953;18,489374;77,392936
1954;18,473238;77,387644
1955;18,485987;77,389878
1956;18,474833;77,385959
1957;18,474638;77,374427
1958;18,459747;77,371194
1959;18,476699;77,395371
1960;18,46396;77,397923
1961;18,489117;77,391362
1962;18,487694;77,376771
1963;18,474136;77,359267
1964;18,477171;77,403853
1965;18,481896;77,385461
1966;18,485446;77,388544
1967;18,50412;77,394003
1968;18,48426;77,39016
1969;18,465316;77,399853
1970;18,485118;77,391938
1971;18,486493;77,371657
1972;18,501331;77,401789
1973;18,480888;77,40685
1974;18,482593;77,387621
1975;18,490254;77,389321
1976;18,498408;77,384141
1977;18,470911;77,398934
1978;18,479818;77,388165
1979;18,486272;77,395426
1980;18,485253;77,409524
1981;18,48505;77,405459
1982;18,503651;77,371803
1983;18,476098;77,381645
1984;18,464805;77,410962
1985;18,489759;77,386867
1986;18,466387;77,383509
1987;18,487128;77,392218
1988;18,475385;77,37494
1989;18,467974;77,374699
1990;18,468102;77,383151
1991;18,464571;77,370362
1992;18,508121;77,379674
1993;18,466457;77,413539
1994;18,459551;77,399816
1995;18,475536;77,406485
1996;18,47377;77,401991
1997;18,468459;77,385171
1998;18,473008;77,390275
1999;18,471471;77,394237
2000;18,488113;77,38406
